sound,brand,industry,ratings,having_finished_successfully,having_a_problem,process_ongoing,being_ready,having_news,being_empty,shutting_down,negative_warnings,urgency_reminder,encouraging_confirmations,starting_prompts,waiting_prompts,sophistication,positivity,progressiveness,dominance,solidity,purity,playfulness,1,2,3,4,5,6,7,8,9,10,11,12,18,23,17,22,15,21,14,19,24,16,20,13
/72/5.mp3,Sil,Future,"[0.08827575149971434, 0.23136054000170647, 0.3323308857867131, 0.09442634710426479, 0.07347382301157279, 0.24472501273651903, 0.2323772622454099, 0.19180078196471273, 0.25931401707847224, 0.23791183525508708, 0.200757023337353, 0.2831128448602198, 0.3131546140204422, 0.03567974693738085, 0.226411624376321, 0.28726614094166125, 0.2171514128217782, 0.24978423783419923, 0.38718086650197825]",0.088275751,0.23136054,0.332330886,0.094426347,0.073473823,0.244725013,0.232377262,0.191800782,0.259314017,0.237911835,0.200757023,0.283112845,0.313154614,0.035679747,0.226411624,0.287266141,0.217151413,0.249784238,0.387180867,82.0,69.0,50.0,20,67,63.0,27.0,63,,52,23,58.0,45.0,43.0,28.0,68.0,66.0,,55.0,86.0,62.0,50.0,45.0,84.0
/72/6.mp3,Loewe,Home,"[0.07694802538080547, 0.2508567687715717, 0.321800443317384, 0.16079285957074596, 0.31835472128557507, 0.22607505023558572, 0.17792158533408342, 0.2312509803258882, 0.2144764964423327, 0.19601738544253577, 0.17706218361751724, 0.23624073308754223, 0.36262137436039366, 0.16677466362224713, 0.3884438847699103, 0.42518809469948926, 0.3828558598994458, 0.30013812702846976, 0.40744662768785544]",0.076948025,0.250856769,0.321800443,0.16079286,0.318354721,0.22607505,0.177921585,0.23125098,0.214476496,0.196017385,0.177062184,0.236240733,0.362621374,0.166774664,0.388443885,0.425188095,0.38285586,0.300138127,0.407446628,56.0,38.0,65.0,9,79,82.0,89.0,45,,66,31,57.0,86.0,31.0,46.0,67.0,67.0,,63.0,82.0,39.0,8.0,62.0,50.0
/72/7.mp3,Ford,Mobility,"[-0.01758348450574143, -0.0011701641851700195, 0.014233975295192325, 0.17930823306415244, -0.030185313033235683, 0.2645606899785993, 0.25405823506133984, 0.2464860461286189, 0.11159648109496567, 0.1731929251731794, 0.17583833130147064, 0.26951030843448875, 0.3023454897378455, 0.1493163515585858, 0.3145794476107382, 0.5420799949456585, 0.20234478999639482, 0.010751701000202507, 0.4425618254531569]",-0.017583485,-0.001170164,0.014233975,0.179308233,-0.030185313,0.26456069,0.254058235,0.246486046,0.111596481,0.173192925,0.175838331,0.269510308,0.30234549,0.149316352,0.314579448,0.542079995,0.20234479,0.010751701,0.442561825,50.0,32.0,27.0,24,54,75.0,59.0,55,,25,42,63.0,23.0,50.0,5.0,29.0,26.0,,27.0,88.0,0.0,4.0,59.0,39.0
/59/1.mp3,Skoda,Mobility,"[-0.45678433902050464, 0.06988937956468955, -0.1686869987641385, -0.296917752396492, -0.18679743360526513, 0.07595572137742335, -0.0801125269015891, -0.005140339301820784, -0.19475820029957913, -0.513263853473521, -0.4964874292772561, 0.04972262130373428, -0.5217423667205556, -0.499053016428198, -0.402060412455408, -0.40971394463417155, -0.183746424728776, 0.04888272673077432, -0.5750438947360834]",-0.456784339,0.06988938,-0.168686999,-0.296917752,-0.186797434,0.075955721,-0.080112527,-0.005140339,-0.1947582,-0.513263853,-0.496487429,0.049722621,-0.521742367,-0.499053016,-0.402060412,-0.409713945,-0.183746425,0.048882727,-0.575043895,50.0,28.0,51.0,80,3,50.0,75.0,74,0.0,36,70,50.0,0.0,2.0,68.0,36.0,77.0,22.0,22.0,77.0,0.0,66.0,0.0,0.0
/59/2.mp3,What3words,Apps,"[-0.07780866685251364, -0.37342435777096394, -0.21403441546799307, 0.017777586570673076, -0.14777115727679335, -0.2560382729777888, 0.09908273675963275, -0.24161208829665726, 0.06516813841035685, 0.062239083238668336, -0.009628848197272943, -0.31772027006491244, -0.24731746074147765, 0.0315845125730152, -0.13475284176647018, -0.40505338764710774, -0.22908010118939925, -0.12405925560414466, -0.23596920783057396]",-0.077808667,-0.373424358,-0.214034415,0.017777587,-0.147771157,-0.256038273,0.099082737,-0.241612088,0.065168138,0.062239083,-0.009628848,-0.31772027,-0.247317461,0.031584513,-0.134752842,-0.405053388,-0.229080101,-0.124059256,-0.235969208,75.0,69.0,26.0,92,2,25.0,50.0,40,60.0,22,65,50.0,0.0,28.0,1.0,21.0,41.0,52.0,59.0,50.0,0.0,35.0,0.0,1.0
/59/3.mp3,Volvo,Mobility,"[-0.31102805586130455, -0.3007464226740568, -0.3804532533826639, 0.02910158215975689, -0.2400911683047503, -0.595939441554197, -0.13476356163303704, -0.32776706495723207, -0.04780641948410114, 0.03672003478831054, 0.15564305291819558, -0.14812295885124727, 0.051104478831817124, -0.018529894378849665, -0.08367855397607926, 0.06021711844451194, -0.12555316311985332, -0.03871408689836098, -0.044926311115657036]",-0.311028056,-0.300746423,-0.380453253,0.029101582,-0.240091168,-0.595939442,-0.134763562,-0.327767065,-0.047806419,0.036720035,0.155643053,-0.148122959,0.051104479,-0.018529894,-0.083678554,0.060217118,-0.125553163,-0.038714087,-0.044926311,74.0,50.0,34.0,95,1,0.0,80.0,61,87.0,17,29,50.0,75.0,0.0,0.0,24.0,59.0,18.0,0.0,79.0,0.0,35.0,70.0,2.0
/59/4.mp3,Forme,Home,"[-0.15513945161820875, -0.40798455080103957, 0.04802860357657823, -0.2476102969030245, -0.11482477564858151, -0.3701880065925104, -0.17742479877825024, -0.3230011647185943, 0.07933561560941604, -0.20873254442157896, 0.10678807421598324, -0.4273889201121497, -0.06722428406019343, -0.09797055581128156, -0.24714543856438165, -0.31275750206491193, 0.06174605661868582, 0.06630426849580373, -0.07451014066054418]",-0.155139452,-0.407984551,0.048028604,-0.247610297,-0.114824776,-0.370188007,-0.177424799,-0.323001165,0.079335616,-0.208732544,0.106788074,-0.42738892,-0.067224284,-0.097970556,-0.247145439,-0.312757502,0.061746057,0.066304268,-0.074510141,50.0,50.0,60.0,35,0,25.0,73.0,42,56.0,66,60,50.0,50.0,0.0,0.0,30.0,66.0,100.0,28.0,77.0,0.0,97.0,8.0,8.0
/59/5.mp3,Teufel,Consumer,"[-0.515533611452595, -0.33543321812991356, 0.23605120752455888, -0.5545249030042736, -0.6053066200314814, -0.5495934280268859, -0.20694876200409473, -0.3901817408798174, -0.2938616628619627, -0.0975046858257893, -0.05228033361964324, 0.22229375938421025, -0.24785172389018573, -0.20811949644479544, -0.41632082171656803, -0.058782257636664004, -0.47114486878104733, -0.41796635229065804, -0.23692723726149623]",-0.515533611,-0.335433218,0.236051208,-0.554524903,-0.60530662,-0.549593428,-0.206948762,-0.390181741,-0.293861663,-0.097504686,-0.052280334,0.222293759,-0.247851724,-0.208119496,-0.416320822,-0.058782258,-0.471144869,-0.417966352,-0.236927237,50.0,50.0,52.0,36,55,25.0,39.0,57,4.0,36,60,50.0,0.0,0.0,1.0,20.0,33.0,15.0,50.0,75.0,0.0,7.0,44.0,10.0
/59/6.mp3,KaÌˆrcher,Home,"[-0.5257110399547618, -0.17801648918815094, -0.10145837431345572, 0.01498186715612393, 0.03742468347794947, -0.010841794073595756, -0.09790735715252774, -0.16114468149269368, 0.09870507777435078, -0.41203766316998014, -0.5089110582752672, 0.1728313138157469, -0.2737264747538962, 0.10426580499844174, -0.41465348950563075, -0.41869564454211494, -0.22642312324600844, 0.09926052296557875, -0.2955435875346202]",-0.52571104,-0.178016489,-0.101458374,0.014981867,0.037424683,-0.010841794,-0.097907357,-0.161144681,0.098705078,-0.412037663,-0.508911058,0.172831314,-0.273726475,0.104265805,-0.41465349,-0.418695645,-0.226423123,0.099260523,-0.295543588,50.0,50.0,70.0,34,21,0.0,73.0,46,10.0,31,30,50.0,50.0,0.0,2.0,24.0,75.0,100.0,50.0,72.0,0.0,98.0,46.0,70.0
/59/7.mp3,Samsung,Os,"[-0.08912050508270497, -0.4867162750305204, -0.542873709395981, 0.061693195466478334, -0.02190961005528913, -0.12374505609677555, -0.09037840048227219, -0.5511982324999452, 0.052171538004945894, -0.03605482777650493, 0.09990815741186987, -0.26220978150494234, -0.31550891659110913, -0.07393316107865966, -0.26570373314599705, -0.5206473204552553, -0.2512643997421369, -0.059322613579912864, -0.27417609637434104]",-0.089120505,-0.486716275,-0.542873709,0.061693195,-0.02190961,-0.123745056,-0.0903784,-0.551198232,0.052171538,-0.036054828,0.099908157,-0.262209782,-0.315508917,-0.073933161,-0.265703733,-0.52064732,-0.2512644,-0.059322614,-0.274176096,63.0,28.0,21.0,45,0,75.0,86.0,57,86.0,67,18,50.0,75.0,0.0,0.0,2.0,17.0,84.0,29.0,73.0,0.0,35.0,48.0,15.0
/74/1.mp3,Skoda,Mobility,"[-0.1624027982963343, 0.2930624444521681, 0.11903424700530985, -0.19981792723631275, -0.05588277814343745, 0.549445845531128, 0.07128085270601914, 0.28443276812521145, -0.07086352687417763, -0.14457178567066375, -0.08559895202554202, 0.19929219135801857, -0.24830054122759826, -0.25149685260735144, -0.22321626373392678, 0.19983471081121085, -0.06858631701204931, -0.03366942838096898, -0.2339545232024408]",-0.162402798,0.293062444,0.119034247,-0.199817927,-0.055882778,0.549445846,0.071280853,0.284432768,-0.070863527,-0.144571786,-0.085598952,0.199292191,-0.248300541,-0.251496853,-0.223216264,0.199834711,-0.068586317,-0.033669428,-0.233954523,62.0,69.0,68.0,66,34,16.0,50.0,78,22.0,86,40,50.0,1.0,10.0,71.0,41.0,48.0,74.0,78.0,59.0,0.0,43.0,66.0,82.0
/74/2.mp3,Oculus,Consumer,"[0.1435855728158537, -0.0820649750773329, -0.18459860964779906, 0.037503402993097845, 0.05469408062906833, -0.0654145908895124, -0.16571093160843064, -0.19515128564966555, 0.21366940814464086, 0.24573627979269896, 0.37329116088050984, -0.11084867158610545, 0.03857351064224224, 0.13714669335722363, 0.10523519253420077, -0.08204464520773225, 0.15296193213775267, 0.09580231114666349, -0.21468849311332328]",0.143585573,-0.082064975,-0.18459861,0.037503403,0.054694081,-0.065414591,-0.165710932,-0.195151286,0.213669408,0.24573628,0.373291161,-0.110848672,0.038573511,0.137146693,0.105235193,-0.082044645,0.152961932,0.095802311,-0.214688493,61.0,68.0,25.0,35,63,33.0,50.0,63,67.0,71,25,50.0,3.0,55.0,35.0,54.0,26.0,50.0,10.0,50.0,0.0,54.0,60.0,25.0
/74/3.mp3,Sil,Future,"[0.5618572867978264, 0.16308972603966265, 0.45245432663233087, 0.3227038490626388, 0.48613831170118393, 0.4544557265990352, 0.3658020571189817, 0.24130628527473386, 0.5711629553814315, 0.15330690815615267, 0.34742078344443583, 0.30517513926316986, -0.14811563390959193, 0.17358696148420738, 0.1067437267090956, 0.2065312351551467, 0.13421035755931188, 0.11887057298739001, -0.04888096950280252]",0.561857287,0.163089726,0.452454327,0.322703849,0.486138312,0.454455727,0.365802057,0.241306285,0.571162955,0.153306908,0.347420783,0.305175139,-0.148115634,0.173586961,0.106743727,0.206531235,0.134210358,0.118870573,-0.04888097,92.0,69.0,26.0,52,20,67.0,50.0,66,18.0,90,21,50.0,66.0,82.0,74.0,64.0,70.0,100.0,77.0,73.0,50.0,59.0,73.0,58.0
/74/4.mp3,Skoda,Mobility,"[0.10209066024459013, 0.3346839519630005, 0.12032074094432499, -0.3167991467267801, 0.09504657129602068, 0.2480841446797708, 0.24029769690963643, 0.4015184422386848, 0.20225044544961213, -0.31704969244361614, -0.050337734532324596, 0.22620837666570237, -0.02123900374915355, -0.532792007399534, -0.18665975082368347, 0.1113117211727761, 0.055305268396381724, 0.007138638439526446, -0.20568573841594595]",0.10209066,0.334683952,0.120320741,-0.316799147,0.095046571,0.248084145,0.240297697,0.401518442,0.202250445,-0.317049692,-0.050337735,0.226208377,-0.021239004,-0.532792007,-0.186659751,0.111311721,0.055305268,0.007138638,-0.205685738,23.0,73.0,24.0,72,21,76.0,50.0,71,50.0,76,5,68.0,3.0,92.0,14.0,70.0,86.0,72.0,84.0,50.0,50.0,66.0,92.0,15.0
/74/5.mp3,Ecobee,Home,"[0.4589279155990711, -0.3306461026318832, 0.15289174167192887, 0.4088179901201263, 0.3479236266114325, 0.042915664766887796, 0.2691293694153758, -0.4474858686237263, 0.2865933954083364, 0.6153195164109544, 0.4870743565790814, -0.26341421549308597, 0.44999904229772913, 0.3373408582305937, 0.3662125349279308, -0.004055518333718533, 0.3944597076918781, 0.16239471907052527, 0.20881411917407044]",0.458927916,-0.330646103,0.152891742,0.40881799,0.347923627,0.042915665,0.269129369,-0.447485869,0.286593395,0.615319516,0.487074357,-0.263414215,0.449999042,0.337340858,0.366212535,-0.004055518,0.394459708,0.162394719,0.208814119,82.0,68.0,74.0,59,31,71.0,50.0,50,72.0,95,3,84.0,10.0,3.0,0.0,60.0,77.0,50.0,87.0,50.0,50.0,38.0,50.0,13.0
/74/6.mp3,Sil,Future,"[0.4603824678021713, 0.03625724535674091, 0.11759836402664336, 0.2335690103019561, 0.11204196606828498, 0.14894622541238411, 0.02911420186443725, 0.15344083686304022, 0.29620454992482315, 0.19601738544253577, 0.18535437534562593, 0.13537143538439245, 0.30964060444621966, 0.16993211330501334, 0.21232793812252004, 0.18544736817557905, 0.09228689503429188, 0.19863115870777226, 0.08337507021167023]",0.460382468,0.036257245,0.117598364,0.23356901,0.112041966,0.148946225,0.029114202,0.153440837,0.29620455,0.196017385,0.185354375,0.135371435,0.309640604,0.169932113,0.212327938,0.185447368,0.092286895,0.198631159,0.08337507,100.0,54.0,50.0,52,67,0.0,50.0,50,68.0,54,5,61.0,0.0,10.0,6.0,60.0,77.0,64.0,90.0,50.0,0.0,48.0,65.0,79.0
/74/7.mp3,Xbox,Consumer,"[0.10669730341435102, 0.015692828630463174, 0.18867768111674943, 0.2099709766638811, 0.4122929785411287, -0.10367462719138787, -0.254291357140513, -0.19656486484988767, 0.3917295705590318, 0.21512516702979734, 0.17482353365822023, 0.1398434009828995, 0.29216490544628626, 0.2544825097012089, 0.15890111171992705, -0.13287960862783066, 0.21539334170363467, 0.1660722608782963, -0.05810510724520512]",0.106697303,0.015692829,0.188677681,0.209970977,0.412292979,-0.103674627,-0.254291357,-0.196564865,0.391729571,0.215125167,0.174823534,0.139843401,0.292164905,0.25448251,0.158901112,-0.132879609,0.215393342,0.166072261,-0.058105107,85.0,50.0,63.0,35,13,0.0,50.0,50,100.0,50,4,78.0,0.0,11.0,7.0,50.0,73.0,0.0,85.0,50.0,0.0,43.0,50.0,20.0
/52/1.mp3,Oppo,Os,"[0.25238633112326236, -0.4173128767892271, 0.007655276764614527, 0.31012615659208254, 0.1364289932954592, -0.2876027553201861, 0.046340500986603805, -0.4493569807236636, -0.021738426888040063, 0.18677855477697092, 0.11739700949532894, -0.33720196232534394, 0.13260850045710226, 0.24119757260404784, 0.21928792012636666, -0.07129386012842576, 0.1891282747003009, 0.16870736415261356, -0.035656505865132915]",0.252386331,-0.417312877,0.007655277,0.310126157,0.136428993,-0.287602755,0.046340501,-0.449356981,-0.021738427,0.186778555,0.117397009,-0.337201962,0.1326085,0.241197573,0.21928792,-0.07129386,0.189128275,0.168707364,-0.035656506,100.0,90.0,51.0,50,88,50.0,79.0,56,79.0,67,52,51.0,1.0,52.0,1.0,3.0,67.0,80.0,50.0,79.0,4.0,50.0,0.0,100.0
/52/2.mp3,Sil,Future,"[-0.3716904698238115, 0.3181726580193296, -0.04588291349981033, -0.23154335933207948, -0.343093870533542, 0.43131985760682734, 0.01314686428132017, 0.006626117009429278, -0.12507412963833942, -0.26728111994817494, 0.04624009344010216, -0.09981711238679669, -0.28538168628014626, -0.35734967812961993, -0.13427725130560741, -0.08235327605101639, -8.048780042113624e-05, 0.2137043115188324, -0.2434869755172704]",-0.37169047,0.318172658,-0.045882913,-0.231543359,-0.343093871,0.431319858,0.013146864,0.006626117,-0.12507413,-0.26728112,0.046240093,-0.099817112,-0.285381686,-0.357349678,-0.134277251,-0.082353276,-8.05e-05,0.213704312,-0.243486976,100.0,32.0,50.0,34,15,0.0,76.0,41,12.0,43,58,20.0,0.0,57.0,1.0,27.0,50.0,7.0,32.0,70.0,6.0,80.0,0.0,100.0
/52/3.mp3,Hyundai,Mobility,"[0.16697491633559136, -0.22192503538008246, 0.187233633253032, 0.08879885271378862, 0.09679640163732972, -0.2699426477802953, -0.19406473404039526, 0.03512525856677606, -0.04303030465333635, 0.11399293765859886, 0.04605557360521528, 0.02288045888754442, -0.004936434876200768, 0.06951186943338983, 0.05810758983918407, 0.11083028483132162, 0.08324309059451585, 0.010340932708194694, 0.09461806164350262]",0.166974916,-0.221925035,0.187233633,0.088798853,0.096796402,-0.269942648,-0.194064734,0.035125259,-0.043030305,0.113992938,0.046055574,0.022880459,-0.004936435,0.069511869,0.05810759,0.110830285,0.083243091,0.010340933,0.094618062,50.0,50.0,1.0,50,61,34.0,78.0,58,14.0,63,64,50.0,0.0,47.0,1.0,3.0,1.0,29.0,50.0,74.0,50.0,50.0,2.0,50.0
/52/4.mp3,Microsoft,Os,"[0.05482801641314672, -0.27720675402762296, -0.00785414994565381, 0.22543446484757124, -0.01228256769860303, -0.28068468927841117, 0.1069796335041644, -0.35135598361347087, -0.24135127288655378, 0.05317932748553367, 0.1570037288304038, -0.25258749280726867, 0.22445706378103591, 0.11012879627425076, 0.12849843167754393, 0.26789658208804834, 0.07950469339910216, -0.04423832097308811, 0.2631883254505252]",0.054828016,-0.277206754,-0.00785415,0.225434465,-0.012282568,-0.280684689,0.106979634,-0.351355984,-0.241351273,0.053179327,0.157003729,-0.252587493,0.224457064,0.110128796,0.128498432,0.267896582,0.079504693,-0.044238321,0.263188325,65.0,63.0,55.0,63,54,69.0,79.0,48,7.0,62,48,34.0,0.0,48.0,2.0,10.0,2.0,4.0,50.0,77.0,32.0,0.0,3.0,19.0
/52/5.mp3,Jabra,Consumer,"[0.0769121201500731, -0.19718794336634682, 0.1303262041148383, 0.2781143072569878, 0.12362091103914774, -0.008984255142611919, 0.14087415930227487, -0.3253270879316287, 0.03425495558396685, 0.1855389759292334, 0.16479488782916163, 0.05303795272132539, 0.3540319623870456, 0.2477523189827453, 0.2509879079575035, 0.1999120702834054, 0.27537798502371924, 0.07713935965239571, 0.22023174696865455]",0.07691212,-0.197187943,0.130326204,0.278114307,0.123620911,-0.008984255,0.140874159,-0.325327088,0.034254956,0.185538976,0.164794888,0.053037953,0.354031962,0.247752319,0.250987908,0.19991207,0.275377985,0.07713936,0.220231747,100.0,50.0,56.0,50,74,50.0,75.0,62,66.0,64,51,50.0,1.0,47.0,8.0,17.0,3.0,86.0,50.0,73.0,50.0,13.0,29.0,100.0
/52/6.mp3,Simplehuman,Home,"[-0.00866501881922277, -0.46875322057877233, 0.1382982012116183, 0.25553993528700936, -0.013065821093846242, -0.200855839851243, 0.011183519538916498, -0.33671326919541433, -0.21960744755029804, 0.09354275352644481, 0.19003234147200554, -0.1872527670758859, 0.289549287067423, 0.18377032731633514, 0.132239189264036, 0.0023658738179699323, 0.042019869311139546, -0.08289224775255477, 0.2404281099999166]",-0.008665019,-0.468753221,0.138298201,0.255539935,-0.013065821,-0.20085584,0.01118352,-0.336713269,-0.219607448,0.093542754,0.190032341,-0.187252767,0.289549287,0.183770327,0.132239189,0.002365874,0.042019869,-0.082892248,0.24042811,100.0,75.0,26.0,49,33,50.0,50.0,51,5.0,60,51,15.0,50.0,50.0,8.0,13.0,0.0,1.0,50.0,76.0,15.0,15.0,6.0,100.0
/52/7.mp3,Google,Os,"[0.3110053255138969, -0.12086144225199014, 0.13249192933288012, 0.28826664867699403, 0.3760908465495698, -0.1824009340095537, 0.06471972608795773, -0.28885986167391453, 0.2414169283717711, 0.1931398279733274, 0.2382018759438318, 0.062188750817814276, 0.22876757926368807, 0.3488722253911578, 0.22077362034309145, 0.07662931952564156, 0.1687548118666442, 0.053483432759030114, 0.18044094299123326]",0.311005326,-0.120861442,0.132491929,0.288266649,0.376090847,-0.182400934,0.064719726,-0.288859862,0.241416928,0.193139828,0.238201876,0.062188751,0.228767579,0.348872225,0.22077362,0.07662932,0.168754812,0.053483433,0.180440943,89.0,50.0,57.0,51,81,42.0,78.0,58,80.0,58,50,50.0,50.0,47.0,0.0,20.0,67.0,82.0,62.0,72.0,50.0,34.0,7.0,100.0
/18/1.mp3,Huawei,Os,"[0.2023355967178504, -0.06029188698605914, 0.07092250267007949, 0.07813033768584376, 0.08054560981534586, 0.02429970386952296, -0.1265114113520882, 0.1020456393463578, 0.11257717529771094, 0.0921644035895488, -0.026460135792535255, 0.10810064259999308, 0.33628360463886287, 0.3242737269094844, 0.4193714362849803, 0.0361786561839017, 0.2754402905278277, 0.19475064351369964, 0.3966132666659743]",0.202335597,-0.060291887,0.070922503,0.078130338,0.08054561,0.024299704,-0.126511411,0.102045639,0.112577175,0.092164404,-0.026460136,0.108100643,0.336283605,0.324273727,0.419371436,0.036178656,0.275440291,0.194750644,0.396613267,71.0,100.0,50.0,72,46,62.0,65.0,0,60.0,75,63,50.0,59.0,60.0,1.0,69.0,50.0,80.0,100.0,73.0,0.0,38.0,0.0,68.0
/18/2.mp3,Playstation,Consumer,"[-0.2122731338085666, 0.24282251952565992, 0.14668419065951688, 0.00877180017965773, -0.18217150752759925, 0.39724820024620655, 0.31018796420234884, 0.31294199628942243, 0.25043317438539425, -0.04180980131141354, -0.047233884947517235, 0.27780255826011735, 0.13563433819989723, 0.008107137080278992, 0.26416283664521645, 0.25100381196801846, 0.2461097386051485, 0.05167361960011596, 0.17838588957688106]",-0.212273134,0.24282252,0.146684191,0.0087718,-0.182171508,0.3972482,0.310187964,0.312941996,0.250433174,-0.041809801,-0.047233885,0.277802558,0.135634338,0.008107137,0.264162837,0.251003812,0.246109739,0.05167362,0.17838589,70.0,100.0,28.0,50,100,28.0,38.0,50,67.0,71,64,50.0,21.0,67.0,70.0,73.0,4.0,65.0,100.0,76.0,0.0,7.0,0.0,66.0
